date,product with quantity,price
10-03-2015,Dabur Herbal Tooth Paste 100g,Rs.36.00
10-03-2015,Dabur Meswak Paste 100g,Rs.46.00
10-03-2015,Dabur Meswak Paste (Big Pack) 200g+3Brush,Rs.126.00
10-03-2015,Dabur Pudin Hara Liquid 30ml,Rs.36.00
10-03-2015,Dabur Red Paste 50g,Rs.18.00
10-03-2015,Clean & Clear Face Wash - Purifying Apple 100ml,Rs.110.00
10-03-2015,Clean & Clear Foaming Facial Wash 100ml,Rs.99.00
10-03-2015,Clean & Clear Morn Energy Face Wash (Rainbow) 20ml,Rs.220.00
10-03-2015,Clean & Clear Oil Control Film 50Nos,Rs.99.00
10-03-2015,Clean & Clear Scrub 80g,Rs.99.00
10-03-2015,Close Up Active Gel Menthol Chill 150g,Rs.90.00
10-03-2015,Close Up Active Gel New 150g x 2,Rs.145.00
10-03-2015,Close Up Eucalyptus Mint Tooth Paste 150g,Rs.100.00
10-03-2015,Close Up Fire Freeze 80g,Rs.52.00
10-03-2015,Close Up Lemon Mint Active Gel 150g,Rs.90.00
10-03-2015,Close Up Red Hot Active Gel 40g,Rs.17.00
10-03-2015,Colgate Dental Cream - Strong Teeth 300g,Rs.122.00
10-03-2015,Colgate Plax Mouthwash - Complete Care 250ml,Rs.115.00
10-03-2015,Colgate Plax Mouthwash - Fresh Mint 250ml,Rs.92.00
10-03-2015,Colgate Plax Mouthwash - Fresh Tea 250ML,Rs.115.00
10-03-2015,Colgate Plax Mouthwash - Peppermint 500ml,Rs.190.00
10-03-2015,Colgate Plax Mouthwash - Sensitive 250ml,Rs.115.00
10-03-2015,Colgate Sensitive Toothpaste - Original 80g,Rs.95.00
10-03-2015,Colgate Sensitive Toothpaste - Pro-Relief 30g,Rs.40.00
10-03-2015,Colgate Tooth Powder - Super Rakshak 200g,Rs.62.00
10-03-2015,Colgate Toothbrush - 360 Actiflex - Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - 360 Sensitive Pro-Relief - Ultra Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - 360 Sensitive Pro-Relief - Ultra Soft 3 Nos.,Rs.150.00
10-03-2015,Colgate Toothbrush - 360 Surround - Medium 1 Nos.,Rs.79.00
10-03-2015,Colgate Toothbrush - 360 Surround - Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - 360 Whole Mouth Clean 1 + 35g toothpaste Free,Rs.65.00
10-03-2015,Colgate Toothbrush - Cibaca 12 Nos.,Rs.360.00
10-03-2015,Colgate Toothbrush - Extra Clean 12 Nos.,Rs.240.00
10-03-2015,Colgate Toothbrush - Extra Clean 8 Nos,Rs.144.00
10-03-2015,Colgate Toothbrush - Extra Clean - Medium 1 Nos.,Rs.18.00
10-03-2015,Colgate Toothbrush - Gum Comfort - Soft 1 Nos.,Rs.90.00
10-03-2015,Colgate Toothbrush - Kids - Gentle Soft 1 Nos.,Rs.18.00
10-03-2015,Colgate Toothbrush - Kids 0-2 - Extra Soft 1 Nos.,Rs.25.00
10-03-2015,Colgate Toothbrush - Max Fresh Soft 1 Nos.,Rs.50.00
10-03-2015,Colgate Toothbrush - Sensitive 2 Nos.,Rs.69.00
10-03-2015,Colgate Toothbrush - Sensitive Ultra Soft 1 Nos.,Rs.45.00
10-03-2015,Colgate Toothbrush - Sensitive Ultra Soft  2+1 Free,Rs.90.00
10-03-2015,Colgate Toothbrush - Smile Barbie Extra Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - Smile Spider Man Extra Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - Smiles Barbie (Ages 5+) Extra Soft 1 Nos.,Rs.75.00
10-03-2015,Godrej Renew - Natural Brown 3 20ml,Rs.50.00
10-03-2015,Godrej Renew - Plum Crazy 20ml,Rs.50.00
10-03-2015,Godrej Renew - Wine Red 20ml,Rs.50.00
10-03-2015,Godrej Renew Powder Aurb Red 1 Nos,Rs.60.00
10-03-2015,Godrej Renew Power Burgundy 1 Nos,Rs.60.00
10-03-2015,Godrej Renew Power Natural Black 1 Nos,Rs.60.00
10-03-2015,Godrej Renew Power Natural Dr Brown 1 Nos,Rs.60.00
10-03-2015,Godrej Shaving Cream - Lime 70g,Rs.59.00
10-03-2015,Godrej Shaving Cream - Menthol 70g,Rs.59.00
10-03-2015,Godrej Shaving Cream - Red 70g,Rs.59.00
10-03-2015,Godrej Shikakai Soap 90g,Rs.16.00
10-03-2015,Gokul Santol 300g,Rs.150.00
10-03-2015,Hamam  Hand Wash - Refill 185ml,Rs.38.00
10-03-2015,Hamam Hand Wash 200ml,Rs.64.00
10-03-2015,Hamam Soap 100g,Rs.26.00
10-03-2015,Head & Shoulders Anti-Hairfall Shampoo 170ml,Rs.163.00
10-03-2015,Head & Shoulders Anti-Hairfall Shampoo Men - Hair Retain 170ml,Rs.176.00
10-03-2015,Head & Shoulders Cool Menthol Shampoo 170ml,Rs.163.00
10-03-2015,Head & Shoulders Smooth & Silky Shampoo 170ml,Rs.160.00
10-03-2015,Indica Cerme Colorant - Burgandy 1 Sachet,Rs.30.00
10-03-2015,Indica Cerme Colorant - Darkest Brown 1 Sachet,Rs.30.00
10-03-2015,Indica Cerme Colorant - Natural Brown 1 Sachet,Rs.30.00
10-03-2015,Indica Crme Colorant - Black 40g,Rs.155.00
10-03-2015,Indica Crme Colorant - Burgandy 40g,Rs.155.00
10-03-2015,Indica Crme Colorant - Darkest Brown 40g,Rs.155.00
10-03-2015,Indica Crme Colorant - Deep Red 40g,Rs.65.00
10-03-2015,Induleka Skin Care Cream 50g,Rs.198.00
10-03-2015,Indulekha Skin Care Oil  100 ml,Rs.198.00
10-03-2015,Indulekha Soap  - White 75g ,Rs.36.00
10-03-2015,Iodex Rub Ointment 18g,Rs.55.00
10-03-2015,Itch Guard 15g,Rs.42.00
10-03-2015,Itch Guard 25g,Rs.56.00
10-03-2015,Itch Guard Absorbent Dusting Powder 25g,Rs.61.00
10-03-2015,Johnson's Band-Aid Flexi Patch 30Nos,Rs.75.00
10-03-2015,Johnson's Band-Aid Flexi Spot 10Nos,Rs.25.00
10-03-2015,Johnson's Band-Aid Flexi Spot 30Nos.,Rs.60.00
10-03-2015,Johnson's Ear Buds 30Nos ,Rs.20.00
10-03-2015,Johnson's Ear Buds 150 Nos,Rs.70.00
10-03-2015,Johnson's Ear Buds 60 Nos,Rs.35.00
10-03-2015,KP Namboodiri Tooth paste 100g,Rs.39.00
