date,product with quantity,price
11-03-2015,Kelloggs Muesli Nuts Delight (550g),250.00
11-03-2015,Horlicks Plain Oats (1Kg) ,167.00
11-03-2015,Horlicks Plain Oats (500g),92.00
11-03-2015,Horlicks Oats Classic Masala (28g),10.00
11-03-2015,Horlicks Oats Mild Kurma (28g),10.00
11-03-2015,Kelloggs Oats (1Kg),148.50
11-03-2015,Kelloggs Oats (200g),38.00
11-03-2015,Kelloggs Oats (500g),77.00
11-03-2015,Lion Oats Refill Pack (1Kg),154.00
11-03-2015,Lion Oats Refill Pack (500g),87.00
11-03-2015,Quaker Oats Jar (1Kg),181.00
11-03-2015,Quaker Oats Refill (1Kg),161.00
11-03-2015,Quaker Oats Refill (200g),36.00
11-03-2015,Quaker Oats Refill (400g),66.00
11-03-2015,Quaker Oats Refill (600g),83.00
11-03-2015,Saffola Oats (400g),66.00
11-03-2015,Annai Original Muscut Black Dates (200g),58.00
11-03-2015,Annai Original Muscut Black Dates (500g),122.00
11-03-2015,Annai Seeded Dates (200g),25.00
11-03-2015,Annai Seeded Dates (500g),58.00
11-03-2015,Annai Seedlees Dates (500g),70.00
11-03-2015,Annai SeedLess Dates (200g),32.00
11-03-2015,Lion Desert King Dates (250g) Cup,81.00
11-03-2015,Lion Desert King Dates (500g) Cup,152.00
11-03-2015,Lion Dates Arabian Seeded (250g),72.00
11-03-2015,Lion Dates Arabian Seeded (500g),135.00
11-03-2015,Lion Dates Deseeded (200g),31.00
11-03-2015,Lion Dates Deseeded (500g),70.00
11-03-2015,Lion Dates Deseeded Cup (250g),56.00
11-03-2015,Lion Dates Deseeded Cup (500g),77.00
11-03-2015,Lion Deseeded Dates (Seeded) (500g) Cup,70.00
11-03-2015,Lion Premium Dates (250g),56.00
11-03-2015,Pista (100g),110.00
11-03-2015,Pista (250g),275.00
11-03-2015,Wonderful Pistachios Roasted & Salted (200g),343.00
11-03-2015,Wonderful Pistachios Roasted & Salted (80g),156.00
11-03-2015,Wonderful Pistachios Salt & Pepper (200g),362.00
11-03-2015,Wonderful Pistachios Salt & Pepper (80g),166.00
11-03-2015,Wonderful Pistachios Sweet Chilli (200g),362.00
11-03-2015,Wonderful Pistachios Sweet Chilli (80g),166.00
11-03-2015,Walnut (250g),450.00
11-03-2015,Walnut (100g),190.00
11-03-2015,Cashew Broken (100g),72.00
11-03-2015,Cashew Broken (250g),180.00
11-03-2015,Cashew Whole (100g),90.00
11-03-2015,Cashew Whole (250g),235.00
11-03-2015,Almond/ Badam (100g),120.00
11-03-2015,Almond/ Badam (250g),250.00
11-03-2015,Wonderful Almonds Roasted & Salted (200g),270.00
11-03-2015,Wonderful Almonds Natural Raw (200g),261.25
11-03-2015,Wonderful Pistachios & Almonds 240g Gift Pack,475.00
11-03-2015,Wonderful Almonds Roasted & Salted (80g),137.00
11-03-2015,Wonderful Almonds Salt & Pepper (200g),294.00
11-03-2015,Wonderful Almonds Salt & Pepper (80g),137.00
11-03-2015,Catch Spinklers Chat Masala (50g),27.00
11-03-2015,Haldirams Bhel Puri (150g),49.00
11-03-2015,Sakthi Chaat Masala (50g),20.00
11-03-2015,Aachi Sabji Masala (50g),24.00
11-03-2015,Catch Pav Bhaji Masala (100g),52.00
11-03-2015,Catch Sabzi Masala (100g),36.00
11-03-2015,MTR Paneer Butter Masala (300g),73.00
11-03-2015,MTR Alu Muttar (300g),64.00
